seen_count,alsa,pick_count,ata,game_count,win_rate,sideboard_game_count,sideboard_win_rate,opening_hand_game_count,oh wr,drawn_game_count,drawn_win_rate,ever_drawn_game_count,gd wr,never_drawn_game_count,never_drawn_win_rate,iwd,name,color,rarity,url,url_back,expansion,id,types
58546,3.6636662,17582,4.4768513,77629,0.56337194,20875,0.56402395,13097,0.54531572,28688,0.58397239,41785,0.57185593,39253,0.55374112,0.018114810000000037,Phantom Carriage,U,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/9/1990ed41-3739-40f6-8797-359f88af05f9.jpg?1634349183,,MID,78406,Creature - Spirit
3576,1.417226,2730,1.4025641,14699,0.5707191,2161,0.53863952,2596,0.59745763,5166,0.60627178,7762,0.60332389,7579,0.54070458,0.06261930999999998,Poppet Stitcher,U,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/9/999038b3-7d64-4554-b341-0675d4af8d8b.jpg?1634347589,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/9/9/999038b3-7d64-4554-b341-0675d4af8d8b.jpg?1634347589,MID,78407,Creature - Human Wizard
203261,4.5326797,66438,5.428279,239063,0.58019853,51256,0.55616903,58263,0.5800079,110061,0.61907488,168324,0.60555239,101776,0.55174108,0.05381131000000006,Revenge of the Drowned,U,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/3/93be7d72-927a-40ce-8de4-04a3f21c134b.jpg?1634349205,,MID,78409,Instant
282873,7.5932203,41122,10.785759,48241,0.53639021,166823,0.56707408,9104,0.50373462,14739,0.54040301,23843,0.52640188,25730,0.54337349,-0.016971610000000026,Secrets of the Key,U,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/b/9b022ba8-07b6-4993-99c8-89c6dcb19e60.jpg?1634349228,,MID,78410,Instant
257855,6.3432278,53334,8.2960588,103116,0.57757283,120931,0.56576891,32107,0.6155667,55568,0.5915275,87675,0.60033077,40863,0.55103639,0.04929437999999997,Shipwreck Sifters,U,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/8/f/8f295833-a83e-4b18-8007-c7f5d78e5624.jpg?1634349252,,MID,78411,Creature - Spirit
58747,3.8414387,24824,4.1759587,112026,0.58814025,21005,0.54677458,23194,0.60351815,43113,0.62013778,66307,0.61432428,53950,0.55988879,0.05443548999999992,Skaab Wrangler,U,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/7/9771d9e8-97d5-44af-8612-dc5c44d65ceb.jpg?1634349275,,MID,78412,Creature - Human Wizard
8432,1.6649668,6012,1.655855,32845,0.57935759,3435,0.52110626,5484,0.60412108,12052,0.6205609,17536,0.61541971,16807,0.54453502,0.07088468999999997,Sludge Monster,U,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/7/57fa9aa8-86d2-4f1e-ac65-ace7e73a853c.jpg?1634349299,,MID,78413,Creature - Horror
3806,1.5215449,2820,1.5148936,14939,0.58129728,2315,0.54427646,2586,0.59164733,4959,0.63399879,7545,0.6194831,7764,0.54404946,0.07543363999999997,Spectral Adversary,U,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/c/7c67fe04-814f-4051-bd13-7c8ee40a6c08.jpg?1634349324,,MID,78414,Creature - Spirit
247963,5.7389086,55200,7.7155072,184341,0.57658361,81183,0.56791446,42273,0.57731886,72237,0.60298739,114510,0.59351148,85791,0.56058328,0.03292819999999996,Startle,U,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/5/35f68eb3-9b40-4967-a52e-f95aec6e3fbf.jpg?1634349347,,MID,78415,Instant
271459,6.7837242,41834,9.6876225,88247,0.55159949,129996,0.56843287,15967,0.52401829,33070,0.55527669,49037,0.5450986,44293,0.55636331,-0.011264710000000067,Stormrider Spirit,U,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/8/1/81a95edb-9f5b-4e42-8b27-0b3d978dcefe.jpg?1634349372,,MID,78416,Creature - Spirit
8356,1.6918382,5933,1.6802629,32408,0.5837139,3671,0.53228003,5846,0.6655833,10908,0.60716905,16754,0.62755163,16988,0.54797504,0.07957659000000006,Suspicious Stowaway,UG,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/b/ab17c8fa-4c06-4542-848a-e3f2f9f47c27.jpg?1634347650,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/a/b/ab17c8fa-4c06-4542-848a-e3f2f9f47c27.jpg?1634347650,MID,78417,Creature - Human Rogue Werewolf
8356,1.6918382,5933,1.6802629,32408,0.5837139,3671,0.53228003,5846,0.6655833,10908,0.60716905,16754,0.62755163,16988,0.54797504,0.07957659000000006,Suspicious Stowaway,UG,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/b/ab17c8fa-4c06-4542-848a-e3f2f9f47c27.jpg?1634347650,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/a/b/ab17c8fa-4c06-4542-848a-e3f2f9f47c27.jpg?1634347650,MID,78672,Creature - Human Rogue Werewolf
14055,2.6675916,5451,2.8888277,26143,0.55418276,6028,0.56386861,4719,0.55732147,8365,0.56724447,13084,0.56366555,13706,0.54735152,0.01631402999999998,Triskaidekaphile,U,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/7/6750e203-1215-4203-b5b8-3f1b18940839.jpg?1634349393,,MID,78419,Creature - Human Wizard
278017,7.1915171,45421,10.055349,74567,0.54564352,152590,0.57141359,15735,0.53968859,25662,0.53448679,41397,0.53646399,37564,0.55074007,-0.014276080000000024,Unblinking Observer,U,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/8/1/8148063c-a509-43ac-a291-c9410c30c2f2.jpg?1634349416,,MID,78420,Creature - Homunculus
88692,5.9050083,12631,8.6830021,24065,0.53309786,48790,0.56579217,4000,0.507,7311,0.52099576,11311,0.51604633,13100,0.54755725,-0.03151092,Vivisection,U,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/1/91be6a06-9c36-45a3-a591-183cb5c0f800.jpg?1634349452,,MID,78421,Sorcery
254534,5.8979861,34096,8.6928085,83290,0.5509545,86349,0.56498628,18095,0.54716773,29581,0.56962239,47676,0.56109992,42357,0.54312156,0.01797835999999997,Arrogant Outlaw,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/9/496a9d45-6197-44b6-b0fc-17aeae281b2f.jpg?1634349480,,MID,78422,Creature - Vampire Noble
48559,3.1122964,10456,3.9963657,45898,0.53932633,11699,0.56158646,8355,0.53680431,14645,0.54831,23000,0.54413043,25104,0.53262428,0.011506150000000104,Baneblade Scoundrel,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/b/7b63f2ae-5bfd-452f-b1f5-8459bcecd3bb.jpg?1634347699,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/7/b/7b63f2ae-5bfd-452f-b1f5-8459bcecd3bb.jpg?1634347699,MID,78423,Creature - Human Rogue Werewolf
48559,3.1122964,10456,3.9963657,45898,0.53932633,11699,0.56158646,8355,0.53680431,14645,0.54831,23000,0.54413043,25104,0.53262428,0.011506150000000104,Baneblade Scoundrel,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/b/7b63f2ae-5bfd-452f-b1f5-8459bcecd3bb.jpg?1634347699,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/7/b/7b63f2ae-5bfd-452f-b1f5-8459bcecd3bb.jpg?1634347699,MID,78674,Creature - Human Rogue Werewolf
255727,5.9536263,33266,8.8216497,81528,0.55844618,92393,0.5647614,15679,0.56782958,28099,0.5789174,43778,0.57494632,43018,0.54756149,0.027384830000000027,Bat Whisperer,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/4/4412c901-0ec8-437a-9d1e-ce318bbe2b03.jpg?1634349505,,MID,78425,Creature - Vampire
272937,6.9068356,32022,10.322341,42880,0.53008396,126977,0.56301535,7573,0.49900964,12460,0.52977528,20033,0.51814506,23799,0.53859406,-0.02044899999999994,Bladebrand,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/4/64d4713d-321a-447f-a318-88b552ec5d0c.jpg?1634349528,,MID,78426,Instant
272559,6.8701896,30083,10.385101,38522,0.53070972,123350,0.56066478,6780,0.50176991,10681,0.53206629,17461,0.52030239,21649,0.53803871,-0.017736320000000028,Blood Pact,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/0/607b1066-1ca0-45e1-a55c-30aed77cc8dc.jpg?1634349552,,MID,78427,Instant
8456,1.6738411,4815,1.6836968,24270,0.55611867,4322,0.54881999,4157,0.55737311,6892,0.57835171,11049,0.57045887,13497,0.54486182,0.0255970499999999,Bloodline Culling,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/a/fac827f7-a587-4adf-8408-2d9ccd9c1343.jpg?1634349575,,MID,78428,Instant
58514,3.5614041,11554,4.7984248,50159,0.54733946,14909,0.56268026,8621,0.5415845,15943,0.55993226,24564,0.55349292,27494,0.54233651,0.011156410000000005,Bloodtithe Collector,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/7/57d5e536-7774-4949-8127-727ae4d8fc80.jpg?1634349600,,MID,78429,Creature - Vampire Noble
9985,2.0068102,4556,1.9857331,19627,0.56539461,7170,0.55271967,3581,0.63334264,5963,0.58544357,9544,0.60341576,10857,0.53854656,0.06486919999999996,Champion of the Perished,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/8/d/8d8e6941-ad6e-4d2f-93c0-be79e75bdf06.jpg?1634349628,,MID,78430,Creature - Zombie
9985,2.0068102,4556,1.9857331,19627,0.56539461,7170,0.55271967,3581,0.63334264,5963,0.58544357,9544,0.60341576,10857,0.53854656,0.06486919999999996,Champion of the Perished,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/8/d/8d8e6941-ad6e-4d2f-93c0-be79e75bdf06.jpg?1634349628,,MID,78736,Creature - Zombie
54105,3.3594307,11330,4.4375993,51563,0.54591471,11377,0.55744045,9469,0.52392016,14990,0.55110073,24459,0.54057811,28312,0.54927239,-0.008694280000000054,Covert Cutpurse,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/d/5db99746-8aee-42b8-acb0-ed69933d0ff8.jpg?1634347752,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/5/d/5db99746-8aee-42b8-acb0-ed69933d0ff8.jpg?1634347752,MID,78431,Creature - Human Rogue
246158,5.5654051,43413,7.7637113,156320,0.56819345,80979,0.56157769,28046,0.55230692,48454,0.59035374,76500,0.57640523,83829,0.56031922,0.016086009999999984,Crawl from the Cellar,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/d/ed6c8942-d43e-4456-ac98-3220cb954c65.jpg?1634349655,,MID,78433,Sorcery
9064,1.8410194,4326,1.8571429,21422,0.55414994,4156,0.53801732,3731,0.5663361,6260,0.564377,9991,0.5651086,11866,0.54441261,0.020695989999999997,Curse of Leeches,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/a/0a3c8532-92f5-41db-92b4-a871aa05e0c7.jpg?1634347802,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/0/a/0a3c8532-92f5-41db-92b4-a871aa05e0c7.jpg?1634347802,MID,78434,Enchantment - Aura Curse
120050,2.7113703,41500,3.2452289,177407,0.55950442,23879,0.56032497,38654,0.55192218,63277,0.5877333,101931,0.5741531,87963,0.5436263,0.030526799999999965,Defenestrate,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/f/df3abdcc-83a8-45c3-9bfd-23f929705018.jpg?1634349688,,MID,78436,Instant
159920,3.5743059,54666,4.2334724,207748,0.57066253,38657,0.56168352,47973,0.57649094,91002,0.61694248,138975,0.60297895,94061,0.53769362,0.06528533000000003,Diregraf Horde,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/5/153be768-ddad-44f2-bcdd-c40353c807d7.jpg?1634349717,,MID,78437,Creature - Zombie
42869,2.7628356,15588,3.1889915,75404,0.56433346,13105,0.56528043,12928,0.57410272,25744,0.60802517,38672,0.59668494,39977,0.53838457,0.0583003700000001,Dreadhound,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/7/27fd571b-8316-4c60-a042-8bcf4816b126.jpg?1634349745,,MID,78438,Creature - Demon Dog
286316,8.2809448,26119,12.535204,1504,0.43550532,135258,0.55672123,275,0.40363636,420,0.37857143,695,0.38848921,837,0.46953405,-0.08104484,Duress,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/0/c0a72721-2a4a-4d48-a7b0-2370b90b8619.jpg?1634349768,,MID,78439,Sorcery
141430,3.1474157,47019,3.7691784,190785,0.56484524,30523,0.55882449,41730,0.55252816,73276,0.59713958,115006,0.5809523,92011,0.54842356,0.032528739999999945,Eaten Alive,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/7/e7975a3c-570a-4bff-a60d-d274f758b93f.jpg?1634349790,,MID,78440,Sorcery
180505,3.9312318,53343,4.7712727,192933,0.57574391,46174,0.56754884,49751,0.62304275,86707,0.60743654,136458,0.61312638,87592,0.53972966,0.07339671999999997,Ecstatic Awakener,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/b/bbdad18e-e262-41f9-b252-1cbdcdd1b5f9.jpg?1634347857,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/b/b/bbdad18e-e262-41f9-b252-1cbdcdd1b5f9.jpg?1634347857,MID,78441,Creature - Human Wizard
45935,2.8849461,16451,3.3742022,80686,0.57617183,12539,0.55841774,15661,0.60040866,24714,0.61285102,40375,0.60802477,42854,0.54968031,0.05834446000000004,Foul Play,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/8/7/87e4b75c-e993-4983-8933-977be314bba6.jpg?1634349812,,MID,78443,Sorcery
60807,3.9287253,8265,5.5373261,27423,0.5184699,17800,0.55910112,5062,0.48893718,7859,0.50069983,12921,0.49609163,14926,0.53624548,-0.040153850000000046,Ghoulish Procession,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/6/363bd6a6-e8e4-4626-a43c-0b77339dd28b.jpg?1634349836,,MID,78444,Enchantment
6735,1.3282851,4750,1.3132632,24696,0.55344995,3467,0.54773579,4215,0.55207592,7988,0.58625438,12203,0.57444891,13562,0.5384899,0.03595901000000001,"Gisa, Glorious Resurrector",B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/3/63461076-a13d-488d-bd82-ceac441341c8.jpg?1634349861,,MID,78445,Legendary Creature - Human Wizard
6735,1.3282851,4750,1.3132632,24696,0.55344995,3467,0.54773579,4215,0.55207592,7988,0.58625438,12203,0.57444891,13562,0.5384899,0.03595901000000001,"Gisa, Glorious Resurrector",B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/3/63461076-a13d-488d-bd82-ceac441341c8.jpg?1634349861,,MID,78717,Legendary Creature - Human Wizard
7299,1.4475956,5037,1.4312091,26830,0.58285501,3958,0.55709955,4883,0.62297768,8663,0.6442341,13546,0.63657168,14369,0.5400515,0.09652017999999996,Graveyard Trespasser,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/a/daa2a273-488f-4285-a069-ad159ad2d393.jpg?1634347903,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/d/a/daa2a273-488f-4285-a069-ad159ad2d393.jpg?1634347903,MID,78446,Creature - Human Werewolf
7299,1.4475956,5037,1.4312091,26830,0.58285501,3958,0.55709955,4883,0.62297768,8663,0.6442341,13546,0.63657168,14369,0.5400515,0.09652017999999996,Graveyard Trespasser,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/a/daa2a273-488f-4285-a069-ad159ad2d393.jpg?1634347903,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/d/a/daa2a273-488f-4285-a069-ad159ad2d393.jpg?1634347903,MID,78676,Creature - Human Werewolf
77383,5.1989843,9261,7.6252025,18330,0.5177305,33657,0.54752355,3372,0.49881376,5111,0.49774995,8483,0.49817282,10173,0.53258626,-0.03441343999999996,Heirloom Mirror,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/6/e6dd05f0-a3c0-4bd6-a1d1-a74540623093.jpg?1634347950,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/e/6/e6dd05f0-a3c0-4bd6-a1d1-a74540623093.jpg?1634347950,MID,78448,Artifact
189763,3.9925749,39037,5.466045,156700,0.55897894,27820,0.55974119,35653,0.55580176,61540,0.56860578,97193,0.56390892,75883,0.55236351,0.01154541000000009,Hobbling Zombie,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/6/8/68284193-a38e-40d2-8d15-92d223756751.jpg?1634349884,,MID,78450,Creature - Zombie
29596,1.9448574,15178,2.1481091,77006,0.56426772,8536,0.55646673,14612,0.56761566,23778,0.59794768,38390,0.58640271,40869,0.54503413,0.04136857999999999,Infernal Grasp,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/7/17824929-f131-4b8d-addb-66c25323155e.jpg?1634349911,,MID,78451,Instant
7493,1.4971307,4805,1.4797086,24919,0.56149926,3610,0.53296399,4574,0.62352427,7222,0.58446414,11796,0.59961004,13764,0.53124092,0.06836911999999995,"Jadar, Ghoulcaller of Nephalia",B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/f/ff971ba7-68b8-482a-9cb1-741f6893550c.jpg?1634349933,,MID,78452,Legendary Creature - Human Wizard
7493,1.4971307,4805,1.4797086,24919,0.56149926,3610,0.53296399,4574,0.62352427,7222,0.58446414,11796,0.59961004,13764,0.53124092,0.06836911999999995,"Jadar, Ghoulcaller of Nephalia",B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/f/ff971ba7-68b8-482a-9cb1-741f6893550c.jpg?1634349933,,MID,78718,Legendary Creature - Human Wizard
3415,1.3247438,2518,1.2990469,12878,0.56530517,2283,0.54664915,2283,0.59745948,3998,0.60930465,6281,0.6049992,7011,0.53116531,0.07383388999999996,"Jerren, Corrupted Bishop",B,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/f/0f6e668d-2502-4e82-b4c2-ef34c9afa27e.jpg?1636207815,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/0/f/0f6e668d-2502-4e82-b4c2-ef34c9afa27e.jpg?1636207815,MID,78453,Legendary Creature - Human Cleric
3415,1.3247438,2518,1.2990469,12878,0.56530517,2283,0.54664915,2283,0.59745948,3998,0.60930465,6281,0.6049992,7011,0.53116531,0.07383388999999996,"Jerren, Corrupted Bishop",B,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/f/0f6e668d-2502-4e82-b4c2-ef34c9afa27e.jpg?1636207815,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/0/f/0f6e668d-2502-4e82-b4c2-ef34c9afa27e.jpg?1636207815,MID,78719,Legendary Creature - Human Cleric
3262,1.2648682,2438,1.2641509,12856,0.55608276,1960,0.55663265,2042,0.56562194,4062,0.59379616,6104,0.5843709,7122,0.53440045,0.04997045,Lord of the Forsaken,B,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/5/d5a8846c-3950-4588-97e8-3aa70bcd2403.jpg?1634349964,,MID,78455,Creature - Demon
8226,1.6904936,4504,1.6682948,22086,0.54301367,4362,0.54539202,3710,0.5212938,6097,0.565196,9807,0.54858774,12387,0.53935578,0.009231960000000039,Mask of Griselbrand,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/8/2/829786e2-260b-4bc6-935b-1868b37e2d33.jpg?1634349988,,MID,78456,Legendary Artifact - Equipment
3207,1.2185843,2654,1.2151469,14380,0.59596662,2213,0.55987347,2521,0.65132884,4121,0.68891046,6642,0.67464619,7820,0.53069054,0.14395565,The Meathook Massacre,B,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/0/8/08950015-eee5-4327-888c-82dfd13bb9ad.jpg?1634350016,,MID,78457,Legendary Enchantment
31059,2.0785602,17877,2.210438,89773,0.57341294,9986,0.56609253,17602,0.61237359,30896,0.60823408,48498,0.60973648,47166,0.54140695,0.06832952999999997,Morbid Opportunist,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/a/5a53982e-3d66-4808-bcb5-46ff40567872.jpg?1634350039,,MID,78458,Creature - Human Rogue
241022,5.5557128,27695,8.405705,72022,0.53369804,76081,0.56279492,12271,0.51136827,25508,0.53614552,37779,0.52809762,38162,0.53681673,-0.008719109999999919,Morkrut Behemoth,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/1/318fe8a2-a68a-4c7e-9581-ae6800826164.jpg?1634350061,,MID,78459,Creature - Zombie Giant
85198,5.8986009,7522,9.7787822,5583,0.48128246,36917,0.55768345,975,0.4225641,1556,0.45244216,2531,0.44093244,3095,0.51179321,-0.07086077000000002,Necrosynthesis,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/7/b75b89f1-e032-4d8c-b2b6-1b76e8644801.jpg?1634350085,,MID,78460,Enchantment - Aura
258786,6.2526528,33293,9.2698766,73686,0.56315989,105824,0.56408754,13850,0.57104693,22661,0.5783946,36511,0.57560735,38959,0.55327395,0.022333399999999948,No Way Out,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/9/d9ef6a68-60a4-4a20-8b57-8b7a7c5ed0c6.jpg?1634350113,,MID,78461,Sorcery
245067,5.4679945,37460,7.8919648,117183,0.55274229,67306,0.56495706,26594,0.54749192,41972,0.545578,68566,0.54632033,58600,0.55720137,-0.010881040000000008,Novice Occultist,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/5/a541ac79-a969-42b4-b989-f6e37572ec90.jpg?1634350136,,MID,78462,Creature - Human Wizard
141497,3.1204336,45077,3.807374,184406,0.56420615,27214,0.56070405,42614,0.56472051,69185,0.59670449,111799,0.58451328,88515,0.54553466,0.038978620000000075,Olivia's Midnight Ambush,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/c/9c1adede-22ad-4c1c-9501-ad731fbe1742.jpg?1634350180,,MID,78463,Instant
268359,6.6635477,32700,9.8831498,58094,0.55157159,117085,0.56265961,10229,0.51647277,17312,0.55966959,27541,0.54362587,31636,0.55692882,-0.013302950000000036,Rotten Reunion,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/7/97398ad2-675b-4a34-aab7-935dd6714f1c.jpg?1634350215,,MID,78464,Instant
234156,5.136439,32292,7.5949771,97851,0.54072007,65201,0.56798209,20944,0.53432964,34326,0.53985317,55270,0.53776009,50139,0.54283093,-0.005070840000000021,Shady Traveler,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/5/55f0666a-5c3e-492b-b4ea-42fa7f24661b.jpg?1634348047,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/5/5/55f0666a-5c3e-492b-b4ea-42fa7f24661b.jpg?1634348047,MID,78465,Creature - Human Werewolf
234156,5.136439,32292,7.5949771,97851,0.54072007,65201,0.56798209,20944,0.53432964,34326,0.53985317,55270,0.53776009,50139,0.54283093,-0.005070840000000021,Shady Traveler,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/5/55f0666a-5c3e-492b-b4ea-42fa7f24661b.jpg?1634348047,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/5/5/55f0666a-5c3e-492b-b4ea-42fa7f24661b.jpg?1634348047,MID,78678,Creature - Human Werewolf
211782,4.6010709,52246,5.9811277,190714,0.56853194,42682,0.55674523,48217,0.57179003,79443,0.58373928,127660,0.57922607,86870,0.55662484,0.022601230000000028,Siege Zombie,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/9/d94b5270-840b-4905-815a-057029d7352f.jpg?1634350240,,MID,78467,Creature - Zombie
8983,1.7917177,3863,1.8439037,18828,0.53834714,3602,0.55247085,3487,0.5503298,5484,0.52771699,8971,0.53650652,10561,0.53650223,4.290000000017891e-06,Slaughter Specialist,B,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/b/cb83e33c-810e-4de3-800d-2038f38a1eda.jpg?1634350263,,MID,78468,Creature - Vampire Warrior
53966,3.3566134,11021,4.3652119,44323,0.53739593,14064,0.56114903,8560,0.54345794,13649,0.53410506,22209,0.53770994,24263,0.53674319,0.0009667500000000162,Stromkirk Bloodthief,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/a/fa819123-bf13-44ea-9a6e-06c8ab023e44.jpg?1634350285,,MID,78469,Creature - Vampire Rogue
3210,1.2654206,2403,1.2546816,12568,0.57065563,2022,0.52670623,2260,0.59867257,3870,0.62144703,6130,0.61305057,6891,0.53896387,0.07408669999999995,Tainted Adversary,B,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/6/e6b9b8fc-c30d-49e7-bb6c-219380d73a82.jpg?1634350309,,MID,78470,Creature - Zombie
215434,4.7134389,35171,6.5941543,109993,0.5445892,47117,0.56236603,28491,0.56382717,41077,0.54022933,69568,0.54989363,51926,0.540057,0.009836630000000013,Vampire Interloper,B,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/3/c3e2ea59-36f1-4e95-bfe8-7008b085194f.jpg?1634350330,,MID,78471,Creature - Vampire Scout
55462,3.4412751,11409,4.5665703,52919,0.5535441,10414,0.55895909,10225,0.57017115,16092,0.55263485,26317,0.55944827,28519,0.5483362,0.011112069999999918,Vengeful Strangler,B,uncommon,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/4/d4054ae6-0227-4d99-8cb5-72e8b5d0b726.jpg?1634348001,https://c1.scryfall.com/file/scryfall-cards/border_crop/back/d/4/d4054ae6-0227-4d99-8cb5-72e8b5d0b726.jpg?1634348001,MID,78472,Creature - Human Rogue
288694,8.3820031,34020,11.868019,29415,0.527316,147658,0.55165992,4800,0.49625,8206,0.52534731,13006,0.51460864,16857,0.53633505,-0.021726410000000085,Abandon the Post,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/8/983da138-f0f5-46c4-90c2-d3c34cc37d1f.jpg?1634350355,,MID,78474,Sorcery
248849,5.9883906,34984,8.3917791,79905,0.52554909,85615,0.55076797,17058,0.49413765,30060,0.53027279,47118,0.51719088,39728,0.53372936,-0.016538480000000022,Ardent Elementalist,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/5/f58592f7-1df5-428d-9dde-e6acd9a5d1d5.jpg?1634350379,,MID,78475,Creature - Human Shaman
3817,1.5878963,2114,1.5780511,9466,0.54532009,3199,0.55142232,1717,0.5364007,2492,0.58065811,4209,0.56260394,5343,0.53284672,0.02975722000000003,Bloodthirsty Adversary,R,mythic,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/d/ed557e51-32bd-476f-99f8-d7b1738495c5.jpg?1634350410,,MID,78476,Creature - Vampire
261474,6.6447869,27214,9.9344455,47288,0.52508036,87768,0.54951691,10371,0.51885064,15168,0.51232859,25539,0.51497709,24723,0.53379444,-0.018817349999999955,Brimstone Vandal,R,common,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/0/10addf9a-daca-4b84-a9d3-f98f7b955af9.jpg?1634350435,,MID,78477,Creature - Devil
9059,1.8222762,4642,1.7987936,21561,0.54890775,5673,0.56442799,3795,0.55731225,6912,0.59027778,10707,0.57859344,11862,0.52722981,0.05136362999999999,Burn Down the House,R,rare,https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/0/20ded7af-8086-465e-a980-3099217d324c.jpg?1634350460,,MID,78478,Sorcery
